molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL593629,IC50,=,1.0,uM,1000.0
CHEMBL596006,IC50,=,1.0,uM,1000.0
CHEMBL595728,IC50,>,100.0,uM,100000.0
CHEMBL595729,IC50,>,100.0,uM,100000.0
CHEMBL596583,IC50,=,0.21,uM,210.0
CHEMBL593374,IC50,=,0.22,uM,220.0
CHEMBL593375,IC50,=,0.47,uM,470.0
CHEMBL595944,IC50,=,0.56,uM,560.0
CHEMBL595459,IC50,=,0.68,uM,680.0
CHEMBL606467,IC50,>,10.0,uM,10000.0
CHEMBL594523,IC50,=,0.28,uM,280.0
CHEMBL594755,IC50,=,0.28,uM,280.0
CHEMBL593573,IC50,>,10.0,uM,10000.0
CHEMBL593813,IC50,=,0.3,uM,300.0
CHEMBL605410,IC50,>,30.0,uM,30000.0
CHEMBL594072,IC50,>,30.0,uM,30000.0
CHEMBL590109,IC50,=,1.3,uM,1300.0
CHEMBL593490,IC50,=,0.5,uM,500.0
CHEMBL596072,IC50,=,0.26,uM,260.0
CHEMBL596073,IC50,=,3.86,uM,3860.0
CHEMBL596290,IC50,=,0.16,uM,160.0
CHEMBL603197,IC50,=,0.67,uM,670.0
CHEMBL594933,IC50,=,0.064,uM,64.0
CHEMBL599224,IC50,=,0.028,uM,28.0
CHEMBL599428,IC50,=,0.048,uM,48.0
CHEMBL597754,IC50,=,0.358,uM,358.0
CHEMBL604712,IC50,=,3.63,uM,3630.0
CHEMBL1230607,IC50,=,0.079,uM,79.0
CHEMBL1080583,IC50,=,4100.0,nM,4100.0
CHEMBL1084134,IC50,=,1.18,uM,1180.0
CHEMBL1082235,IC50,=,0.354,uM,354.0
CHEMBL1082236,IC50,=,0.027,uM,27.0
CHEMBL1082237,IC50,=,0.044,uM,44.0
CHEMBL1088618,IC50,=,0.055,uM,55.0
CHEMBL1086638,IC50,=,0.076,uM,76.0
CHEMBL1086639,IC50,=,0.094,uM,94.0
CHEMBL1086640,IC50,=,0.195,uM,195.0
CHEMBL1086780,IC50,=,0.198,uM,198.0
CHEMBL1086781,IC50,=,0.26,uM,260.0
CHEMBL1086782,IC50,=,0.661,uM,661.0
CHEMBL1083208,IC50,=,0.935,uM,935.0
CHEMBL1083209,IC50,=,1.088,uM,1088.0
CHEMBL1085927,IC50,=,1.184,uM,1184.0
CHEMBL1086174,IC50,=,1.281,uM,1281.0
CHEMBL1086175,IC50,=,1.353,uM,1353.0
CHEMBL1086176,IC50,=,2.459,uM,2459.0
CHEMBL1095038,IC50,=,2.894,uM,2894.0
CHEMBL1095039,IC50,=,3.808,uM,3808.0
CHEMBL1095040,IC50,=,7.0,nM,7.0
CHEMBL1095041,IC50,=,8.0,nM,8.0
CHEMBL1095366,IC50,=,10.0,nM,10.0
CHEMBL1077218,IC50,=,11.0,nM,11.0
CHEMBL1077213,IC50,=,12.0,nM,12.0
CHEMBL1097694,IC50,=,14.0,nM,14.0
CHEMBL1091081,IC50,=,18.0,nM,18.0
CHEMBL1091082,IC50,=,22.0,nM,22.0
CHEMBL1091083,IC50,=,23.0,nM,23.0
CHEMBL1077233,IC50,=,50.0,nM,50.0
CHEMBL1089722,IC50,=,55.0,nM,55.0
CHEMBL1089723,IC50,=,14.0,nM,14.0
CHEMBL1092802,IC50,=,149.0,nM,149.0
CHEMBL1093079,IC50,=,49.0,nM,49.0
CHEMBL1077243,IC50,=,98.0,nM,98.0
CHEMBL1093390,IC50,=,56.0,nM,56.0
CHEMBL1077244,IC50,>,10000.0,nM,10000.0
CHEMBL1093745,IC50,=,55.0,nM,55.0
CHEMBL1093746,IC50,=,1720.0,nM,1720.0
CHEMBL1093747,IC50,=,5.0,nM,5.0
CHEMBL1077260,IC50,=,4.14,uM,4140.0
CHEMBL1084681,IC50,=,5.008,uM,5008.0
CHEMBL1084682,IC50,=,5.413,uM,5413.0
CHEMBL1084683,IC50,=,5.498,uM,5498.0
CHEMBL1077258,IC50,=,7.165,uM,7165.0
CHEMBL1084684,IC50,=,8.525,uM,8525.0
CHEMBL1077282,IC50,=,10.546,uM,10546.0
CHEMBL1085918,IC50,=,10.892,uM,10892.0
CHEMBL1085919,IC50,=,12.247,uM,12247.0
CHEMBL1085920,IC50,=,16.784,uM,16784.0
CHEMBL1084692,IC50,=,17.103,uM,17103.0
CHEMBL1084693,IC50,=,20.532,uM,20532.0
CHEMBL1083528,IC50,=,25.038,uM,25038.0
CHEMBL1083837,IC50,>,100.0,uM,100000.0
CHEMBL1086425,IC50,>,100.0,uM,100000.0
CHEMBL1077270,IC50,>,100.0,uM,100000.0
CHEMBL1086426,IC50,>,100.0,uM,100000.0
CHEMBL1086427,IC50,=,6.0,nM,6.0
CHEMBL1097003,IC50,=,12.0,nM,12.0
CHEMBL1080932,IC50,=,8200.0,nM,8200.0
CHEMBL1081261,IC50,=,3100.0,nM,3100.0
CHEMBL1081260,IC50,=,2800.0,nM,2800.0
CHEMBL1086734,IC50,=,350.0,nM,350.0
CHEMBL1086733,IC50,=,2000.0,nM,2000.0
CHEMBL1082153,IC50,=,0.4,nM,0.4
CHEMBL1082152,IC50,=,0.6,nM,0.6
CHEMBL1082151,IC50,=,1.0,nM,1.0
CHEMBL1081973,IC50,=,1.8,nM,1.8
CHEMBL1081972,IC50,=,8.2,nM,8.2
CHEMBL1081294,IC50,=,3.2,nM,3.2
CHEMBL1081293,IC50,=,1300.0,nM,1300.0
CHEMBL1081128,IC50,=,35.0,nM,35.0
CHEMBL1081617,IC50,=,6.4,nM,6.4
CHEMBL1081616,IC50,=,31.0,nM,31.0
CHEMBL1080933,IC50,=,220.0,nM,220.0
CHEMBL293542,IC50,=,90.0,nM,90.0
CHEMBL1086732,IC50,=,730.0,nM,730.0
CHEMBL1087380,IC50,=,42.0,nM,42.0
CHEMBL53745,IC50,=,22.0,nM,22.0
CHEMBL1087243,IC50,=,22.0,nM,22.0
CHEMBL1087242,IC50,=,6.6,nM,6.6
CHEMBL1088149,IC50,=,2.4,nM,2.4
CHEMBL54547,IC50,=,1.8,nM,1.8
CHEMBL431933,IC50,=,3.6,nM,3.6
CHEMBL430574,IC50,=,100.0,nM,100.0
CHEMBL1087499,IC50,=,7.0,nM,7.0
CHEMBL26501,IC50,=,20.0,nM,20.0
CHEMBL1088724,IC50,=,10.0,nM,10.0
CHEMBL1080901,IC50,=,0.56,nM,0.56
CHEMBL322970,IC50,=,77.0,nM,77.0
CHEMBL1081198,IC50,=,50.0,uM,50000.0
CHEMBL1090360,IC50,>,1.0,uM,1000.0
CHEMBL1092754,IC50,=,5.9,nM,5.9
CHEMBL1093747,IC50,=,0.07,uM,70.0
CHEMBL1095040,IC50,=,0.08,uM,80.0
CHEMBL1095366,IC50,=,0.08,uM,80.0
CHEMBL1077218,IC50,=,0.03,uM,30.0
CHEMBL1091082,IC50,=,0.13,uM,130.0
CHEMBL1082237,IC50,=,22.0,uM,22000.0
CHEMBL1086174,IC50,=,0.39,uM,390.0
CHEMBL1095038,IC50,=,2.7,uM,2700.0
CHEMBL1085918,IC50,=,5.9,uM,5900.0
CHEMBL1092134,IC50,=,270.0,nM,270.0
CHEMBL494089,IC50,=,138.0,nM,138.0
CHEMBL1095624,IC50,=,4000.0,nM,4000.0
CHEMBL1098241,IC50,=,1020.0,nM,1020.0
CHEMBL1097974,IC50,=,13200.0,nM,13200.0
CHEMBL1098316,IC50,=,303.0,nM,303.0
CHEMBL1099290,IC50,=,375.0,nM,375.0
CHEMBL1096291,IC50,=,1140.0,nM,1140.0
CHEMBL1096290,IC50,=,2700.0,nM,2700.0
CHEMBL1096636,IC50,=,30000.0,nM,30000.0
CHEMBL1096292,IC50,=,30000.0,nM,30000.0
CHEMBL1098943,IC50,=,2600.0,nM,2600.0
CHEMBL1098944,IC50,=,400.0,nM,400.0
CHEMBL1099281,IC50,=,1210.0,nM,1210.0
CHEMBL1096634,IC50,=,1110.0,nM,1110.0
CHEMBL1096626,IC50,=,1040.0,nM,1040.0
CHEMBL1098938,IC50,=,80.0,nM,80.0
CHEMBL1098939,IC50,=,310.0,nM,310.0
CHEMBL1099276,IC50,=,40.0,nM,40.0
CHEMBL1099296,IC50,=,190.0,nM,190.0
CHEMBL1099297,IC50,=,41.0,nM,41.0
CHEMBL1099298,IC50,=,1570.0,nM,1570.0
CHEMBL1094408,IC50,>,10.0,uM,10000.0
CHEMBL178737,IC50,=,1.3,nM,1.3
CHEMBL1164177,IC50,=,0.54,uM,540.0
CHEMBL1164262,IC50,=,1.26,uM,1260.0
CHEMBL1164264,IC50,=,2.29,uM,2290.0
CHEMBL1164353,IC50,=,6.76,uM,6760.0
CHEMBL1164526,IC50,=,0.1,uM,100.0
CHEMBL1170317,IC50,=,3.1,uM,3100.0
CHEMBL1170126,IC50,=,5.9,uM,5900.0
CHEMBL388978,IC50,=,0.005,uM,5.0
CHEMBL1210477,IC50,>,20.0,uM,20000.0
CHEMBL1210476,IC50,=,1.22,uM,1220.0
CHEMBL1210406,IC50,=,0.169,uM,169.0
CHEMBL1210405,IC50,=,0.781,uM,781.0
CHEMBL1210310,IC50,=,0.365,uM,365.0
CHEMBL1210236,IC50,=,0.026,uM,26.0
CHEMBL1210175,IC50,=,0.016,uM,16.0
CHEMBL588573,IC50,>,100.0,uM,100000.0
CHEMBL1222474,IC50,>,100.0,uM,100000.0
CHEMBL1222565,IC50,>,100.0,uM,100000.0
CHEMBL1222990,IC50,>,100.0,uM,100000.0
CHEMBL1222992,IC50,>,100.0,uM,100000.0
CHEMBL1223203,IC50,>,100.0,uM,100000.0
CHEMBL225519,IC50,=,220.0,nM,220.0
CHEMBL6291,IC50,=,38.0,nM,38.0
CHEMBL361708,IC50,=,0.01,uM,10.0
CHEMBL296586,IC50,=,0.023,uM,23.0
CHEMBL50894,IC50,=,0.004,uM,4.0
CHEMBL336961,IC50,=,0.018,uM,18.0
CHEMBL126077,IC50,=,0.022,uM,22.0
CHEMBL284861,IC50,=,2.0,uM,2000.0
CHEMBL288064,IC50,=,0.39,uM,390.0
CHEMBL1080901,IC50,=,0.00058,uM,0.58
CHEMBL412142,IC50,=,0.007,uM,7.0
CHEMBL259850,IC50,=,0.104,uM,104.0
CHEMBL103055,IC50,=,0.018,uM,18.0
CHEMBL337642,IC50,=,0.034,uM,34.0
CHEMBL1241659,IC50,=,0.036,uM,36.0
CHEMBL7463,IC50,=,0.19,uM,190.0
CHEMBL6291,IC50,=,0.003,uM,3.0
CHEMBL156987,IC50,=,0.16,uM,160.0
CHEMBL326705,IC50,=,0.28,uM,280.0
CHEMBL405759,IC50,=,0.03,uM,30.0
CHEMBL306865,IC50,=,0.016,uM,16.0
CHEMBL142711,IC50,=,1.0,uM,1000.0
CHEMBL102714,IC50,=,92.0,nM,92.0
CHEMBL1254896,IC50,=,53.0,nM,53.0
CHEMBL1254007,IC50,>,10000.0,nM,10000.0
CHEMBL1258913,IC50,>,10.0,uM,10000.0
CHEMBL1272116,IC50,=,9.6,uM,9600.0
CHEMBL1272171,IC50,>,10.0,uM,10000.0
CHEMBL1270230,IC50,=,1.39,uM,1390.0
CHEMBL1271441,IC50,<,100.0,nM,100.0
CHEMBL1270324,IC50,<,100.0,nM,100.0
CHEMBL1630431,IC50,=,1378.0,nM,1378.0
CHEMBL1630434,IC50,=,10.8,nM,10.8
CHEMBL1630436,IC50,=,2400.0,nM,2400.0
CHEMBL1630438,IC50,=,4700.0,nM,4700.0
CHEMBL1630442,IC50,=,214.0,nM,214.0
CHEMBL1630445,IC50,=,263.0,nM,263.0
CHEMBL1630446,IC50,=,113.0,nM,113.0
CHEMBL1630448,IC50,=,537.0,nM,537.0
CHEMBL1630449,IC50,=,2456.0,nM,2456.0
CHEMBL1630451,IC50,=,325.0,nM,325.0
CHEMBL1630452,IC50,=,17.0,nM,17.0
CHEMBL1630453,IC50,=,1975.0,nM,1975.0
CHEMBL1288549,IC50,=,138.0,nM,138.0
CHEMBL1630455,IC50,=,1270.0,nM,1270.0
CHEMBL1630458,IC50,=,2810.0,nM,2810.0
CHEMBL326531,IC50,=,8400.0,nM,8400.0
CHEMBL1630460,IC50,=,980.0,nM,980.0
CHEMBL1630461,IC50,>,1000.0,nM,1000.0
CHEMBL1630462,IC50,=,632.0,nM,632.0
CHEMBL1444124,IC50,>,1000.0,nM,1000.0
CHEMBL1630463,IC50,>,1000.0,nM,1000.0
CHEMBL1630464,IC50,=,439.0,nM,439.0
CHEMBL1630465,IC50,>,1000.0,nM,1000.0
CHEMBL1630466,IC50,=,247.0,nM,247.0
CHEMBL1630467,IC50,=,209.0,nM,209.0
CHEMBL1630468,IC50,>,1000.0,nM,1000.0
CHEMBL1630469,IC50,>,1000.0,nM,1000.0
CHEMBL1630470,IC50,>,1000.0,nM,1000.0
CHEMBL1630471,IC50,>,1000.0,nM,1000.0
CHEMBL1630472,IC50,>,1000.0,nM,1000.0
CHEMBL1630473,IC50,>,1000.0,nM,1000.0
CHEMBL1630474,IC50,=,855.0,nM,855.0
CHEMBL1630475,IC50,=,671.0,nM,671.0
CHEMBL1630476,IC50,>,1000.0,nM,1000.0
CHEMBL1630477,IC50,=,719.0,nM,719.0
CHEMBL1630478,IC50,=,811.0,nM,811.0
CHEMBL1630479,IC50,>,1000.0,nM,1000.0
CHEMBL1630480,IC50,>,1000.0,nM,1000.0
CHEMBL1630481,IC50,>,1000.0,nM,1000.0
CHEMBL1630482,IC50,=,534.0,nM,534.0
CHEMBL1630483,IC50,=,53.0,nM,53.0
CHEMBL1630484,IC50,=,805.0,nM,805.0
CHEMBL1630485,IC50,>,1000.0,nM,1000.0
CHEMBL1630486,IC50,=,314.0,nM,314.0
CHEMBL1629721,IC50,>,1000.0,nM,1000.0
CHEMBL1630487,IC50,=,18.0,nM,18.0
CHEMBL1630488,IC50,=,7.0,nM,7.0
CHEMBL1630489,IC50,=,662.0,nM,662.0
CHEMBL1630490,IC50,=,710.0,nM,710.0
CHEMBL1650951,IC50,=,3.0,nM,3.0
CHEMBL2012519,IC50,>,10.0,uM,10000.0
CHEMBL1651521,IC50,>,10.0,uM,10000.0
CHEMBL322970,IC50,=,0.09,uM,90.0
CHEMBL1669585,IC50,=,0.78,uM,780.0
CHEMBL1669586,IC50,=,0.67,uM,670.0
CHEMBL1669587,IC50,=,4.08,uM,4080.0
CHEMBL1669588,IC50,=,2.26,uM,2260.0
CHEMBL1668411,IC50,=,18.0,uM,18000.0
CHEMBL1668418,IC50,>,100.0,uM,100000.0
CHEMBL501724,IC50,=,17.2,nM,17.2
CHEMBL1682837,IC50,>,894.0,nM,894.0
CHEMBL1682838,IC50,=,50.1,nM,50.1
CHEMBL1682839,IC50,=,62.0,nM,62.0
CHEMBL1682840,IC50,=,233.0,nM,233.0
CHEMBL1682841,IC50,>,592.0,nM,592.0
CHEMBL1682842,IC50,=,17.4,nM,17.4
CHEMBL1682843,IC50,>,401.0,nM,401.0
CHEMBL1682844,IC50,>,731.0,nM,731.0
CHEMBL1682845,IC50,>,252.0,nM,252.0
CHEMBL1682846,IC50,>,260.0,nM,260.0
CHEMBL1682847,IC50,=,133.0,nM,133.0
CHEMBL1682848,IC50,=,84.1,nM,84.1
CHEMBL1682849,IC50,=,51.0,nM,51.0
CHEMBL1682850,IC50,=,8.5,nM,8.5
CHEMBL1682851,IC50,=,6.1,nM,6.1
CHEMBL1682852,IC50,=,62.8,nM,62.8
CHEMBL501724,IC50,>,5280.0,nM,5280.0
CHEMBL1682837,IC50,>,10000.0,nM,10000.0
CHEMBL1682838,IC50,=,2210.0,nM,2210.0
CHEMBL1682839,IC50,>,910.0,nM,910.0
CHEMBL1682840,IC50,>,5040.0,nM,5040.0
CHEMBL1682841,IC50,>,10000.0,nM,10000.0
CHEMBL1682842,IC50,=,800.0,nM,800.0
CHEMBL1682843,IC50,>,9000.0,nM,9000.0
CHEMBL1682844,IC50,>,10000.0,nM,10000.0
CHEMBL1682845,IC50,>,9000.0,nM,9000.0
CHEMBL1682846,IC50,>,10000.0,nM,10000.0
CHEMBL1682847,IC50,=,1690.0,nM,1690.0
CHEMBL1682848,IC50,=,2320.0,nM,2320.0
CHEMBL1682849,IC50,=,3210.0,nM,3210.0
CHEMBL1682850,IC50,=,610.0,nM,610.0
CHEMBL1682851,IC50,=,840.0,nM,840.0
CHEMBL1682852,IC50,=,1530.0,nM,1530.0
CHEMBL1682853,IC50,=,115.0,nM,115.0
CHEMBL1682853,IC50,=,4640.0,nM,4640.0
CHEMBL1684800,IC50,=,2.73,nM,2.73
CHEMBL1448,IC50,=,77.5,uM,77500.0
CHEMBL1761791,IC50,=,45.0,nM,45.0
CHEMBL1765740,IC50,>,25118.0,nM,25118.0
CHEMBL1738758,IC50,>,10.0,uM,10000.0
CHEMBL102953,IC50,=,5.0,uM,5000.0
CHEMBL143090,IC50,=,2.5,uM,2500.0
CHEMBL140061,IC50,=,1.0,uM,1000.0
CHEMBL142826,IC50,=,0.5,uM,500.0
CHEMBL142824,IC50,=,2.5,uM,2500.0
CHEMBL413032,IC50,=,2.5,uM,2500.0
CHEMBL103009,IC50,=,1.0,uM,1000.0
CHEMBL106072,IC50,=,2.0,uM,2000.0
CHEMBL1801611,IC50,=,3.0,uM,3000.0
CHEMBL1801612,IC50,=,100.0,uM,100000.0
CHEMBL1801613,IC50,=,100.0,uM,100000.0
CHEMBL1801614,IC50,>,10.0,uM,10000.0
CHEMBL1801615,IC50,>,100.0,uM,100000.0
CHEMBL1801616,IC50,>,10.0,uM,10000.0
CHEMBL1801617,IC50,>,100.0,uM,100000.0
CHEMBL1801618,IC50,>,100.0,uM,100000.0
CHEMBL1801619,IC50,>,100.0,uM,100000.0
CHEMBL1801620,IC50,=,50.0,uM,50000.0
CHEMBL1801621,IC50,>,100.0,uM,100000.0
CHEMBL1801622,IC50,=,1.5,uM,1500.0
CHEMBL1801623,IC50,=,1.5,uM,1500.0
CHEMBL105348,IC50,=,5.0,uM,5000.0
CHEMBL1800091,IC50,=,5.0,uM,5000.0
CHEMBL1801624,IC50,=,6.0,uM,6000.0
CHEMBL1801625,IC50,=,2.0,uM,2000.0
CHEMBL1801626,IC50,=,1.0,uM,1000.0
CHEMBL1801627,IC50,=,1.0,uM,1000.0
CHEMBL1801628,IC50,=,0.5,uM,500.0
CHEMBL1801629,IC50,=,2.5,uM,2500.0
CHEMBL1801630,IC50,>,50.0,uM,50000.0
CHEMBL1801631,IC50,=,13.4,uM,13400.0
CHEMBL1801632,IC50,=,4.47,uM,4470.0
CHEMBL1801633,IC50,=,0.047,uM,47.0
CHEMBL1801634,IC50,>,10.0,uM,10000.0
CHEMBL1801635,IC50,=,0.58,uM,580.0
CHEMBL1801636,IC50,=,0.89,uM,890.0
CHEMBL1801637,IC50,=,0.005,uM,5.0
CHEMBL105712,IC50,=,50.0,uM,50000.0
CHEMBL259850,IC50,=,0.33,mM,330000.0
CHEMBL1824539,IC50,=,1.43,mM,1430000.0
CHEMBL1824540,IC50,=,3.64,mM,3640000.0
CHEMBL1824334,IC50,=,0.51,mM,510000.0
CHEMBL1824332,IC50,=,0.14,mM,140000.0
CHEMBL1824331,IC50,=,98.0,nM,98.0
CHEMBL50498,IC50,=,1.3,uM,1300.0
CHEMBL1834109,IC50,=,1200.0,nM,1200.0
CHEMBL1834110,IC50,=,600.0,nM,600.0
CHEMBL1834111,IC50,=,660.0,nM,660.0
CHEMBL1834112,IC50,=,2100.0,nM,2100.0
CHEMBL1834113,IC50,=,440.0,nM,440.0
CHEMBL1834114,IC50,=,45.0,nM,45.0
CHEMBL1834115,IC50,=,290.0,nM,290.0
CHEMBL1834116,IC50,=,3400.0,nM,3400.0
CHEMBL1834117,IC50,=,45.0,nM,45.0
CHEMBL1834118,IC50,=,47.0,nM,47.0
CHEMBL1834119,IC50,=,100.0,nM,100.0
CHEMBL1834120,IC50,=,190.0,nM,190.0
CHEMBL1834121,IC50,=,110.0,nM,110.0
CHEMBL1834122,IC50,=,17000.0,nM,17000.0
CHEMBL1834123,IC50,=,65.0,nM,65.0
CHEMBL1834124,IC50,=,26000.0,nM,26000.0
CHEMBL1834125,IC50,=,31.0,nM,31.0
CHEMBL1834315,IC50,=,13.0,nM,13.0
CHEMBL1834316,IC50,=,160.0,nM,160.0
CHEMBL1834317,IC50,=,1500.0,nM,1500.0
CHEMBL1834318,IC50,=,22.0,nM,22.0
CHEMBL1834319,IC50,=,1000.0,nM,1000.0
CHEMBL1834320,IC50,=,270.0,nM,270.0
CHEMBL1834321,IC50,=,16000.0,nM,16000.0
CHEMBL1834322,IC50,=,560.0,nM,560.0
CHEMBL1834323,IC50,=,44.0,nM,44.0
CHEMBL1834324,IC50,=,31.0,nM,31.0
CHEMBL1834325,IC50,=,75.0,nM,75.0
CHEMBL1834326,IC50,=,49.0,nM,49.0
CHEMBL1834327,IC50,=,440.0,nM,440.0
CHEMBL1834328,IC50,=,160.0,nM,160.0
CHEMBL1834329,IC50,=,57.0,nM,57.0
CHEMBL1834330,IC50,=,12.0,nM,12.0
CHEMBL1834331,IC50,=,900.0,nM,900.0
CHEMBL1834657,IC50,>,10.0,uM,10000.0
CHEMBL1916359,IC50,>,10.0,uM,10000.0
CHEMBL388978,IC50,=,9.23,nM,9.23
CHEMBL1614725,IC50,>,10000.0,nM,10000.0
CHEMBL1929238,IC50,>,30.0,uM,30000.0
CHEMBL103667,IC50,>,30.0,uM,30000.0
CHEMBL1933576,IC50,>,10.0,uM,10000.0
CHEMBL1933582,IC50,>,10.0,uM,10000.0
CHEMBL1933538,IC50,>,30.0,uM,30000.0
CHEMBL1933550,IC50,>,30.0,uM,30000.0
CHEMBL1933551,IC50,>,30.0,uM,30000.0
CHEMBL1933552,IC50,>,30.0,uM,30000.0
CHEMBL1938953,IC50,=,1.1,uM,1100.0
CHEMBL1938954,IC50,=,1.8,uM,1800.0
CHEMBL1938958,IC50,>,30.0,uM,30000.0
CHEMBL1938959,IC50,=,0.49,uM,490.0
CHEMBL1938402,IC50,=,9.5,uM,9500.0
CHEMBL1938963,IC50,=,6.3,uM,6300.0
CHEMBL1938964,IC50,=,2.6,uM,2600.0
CHEMBL1938966,IC50,=,2.8,uM,2800.0
CHEMBL388978,IC50,=,0.011,uM,11.0
CHEMBL412142,IC50,=,30.0,nM,30.0
CHEMBL1940904,IC50,=,250.0,nM,250.0
CHEMBL1940905,IC50,=,36.0,nM,36.0
CHEMBL1940906,IC50,=,37.0,nM,37.0
CHEMBL1940907,IC50,=,10.0,nM,10.0
CHEMBL1940908,IC50,=,250.0,nM,250.0
CHEMBL1940909,IC50,=,550.0,nM,550.0
CHEMBL412142,IC50,=,30.0,nM,30.0
CHEMBL1940251,IC50,=,180.0,nM,180.0
CHEMBL1940252,IC50,=,340.0,nM,340.0
CHEMBL1940253,IC50,=,860.0,nM,860.0
CHEMBL1834323,IC50,=,44.0,nM,44.0
CHEMBL1940900,IC50,=,33.0,nM,33.0
CHEMBL1940976,IC50,=,0.57,nM,0.57
CHEMBL1940977,IC50,=,40.0,nM,40.0
CHEMBL1940978,IC50,=,67.0,nM,67.0
CHEMBL1940979,IC50,=,1.4,nM,1.4
CHEMBL1940980,IC50,=,16.0,nM,16.0
CHEMBL1940981,IC50,=,0.86,nM,0.86
CHEMBL1940982,IC50,=,150.0,nM,150.0
CHEMBL1940983,IC50,=,180.0,nM,180.0
CHEMBL1940984,IC50,=,140.0,nM,140.0
CHEMBL1940985,IC50,=,20.0,nM,20.0
CHEMBL1940986,IC50,=,1.0,nM,1.0
CHEMBL1940987,IC50,=,10.0,nM,10.0
CHEMBL1940988,IC50,=,71.0,nM,71.0
CHEMBL1940989,IC50,=,2.4,nM,2.4
CHEMBL1940990,IC50,=,0.6,nM,0.6
CHEMBL1945559,IC50,>,10.0,uM,10000.0
CHEMBL1949788,IC50,>,50.0,uM,50000.0
CHEMBL1949789,IC50,>,50.0,uM,50000.0
CHEMBL261849,IC50,>,32.0,uM,32000.0
CHEMBL1957941,IC50,=,2.0,uM,2000.0
CHEMBL1957942,IC50,=,2.8,uM,2800.0
CHEMBL1957943,IC50,=,1.6,uM,1600.0
CHEMBL1957945,IC50,=,0.14,uM,140.0
CHEMBL1957946,IC50,=,0.044,uM,44.0
CHEMBL1957947,IC50,=,0.007,uM,7.0
CHEMBL1957949,IC50,=,0.001,uM,1.0
CHEMBL1957950,IC50,=,0.02,uM,20.0
CHEMBL1957951,IC50,=,0.11,uM,110.0
CHEMBL1957952,IC50,=,0.026,uM,26.0
CHEMBL1957953,IC50,=,0.031,uM,31.0
CHEMBL1957954,IC50,=,0.015,uM,15.0
CHEMBL1957955,IC50,=,0.006,uM,6.0
CHEMBL1957956,IC50,=,0.003,uM,3.0
CHEMBL1957957,IC50,=,0.05,uM,50.0
CHEMBL1957958,IC50,=,0.046,uM,46.0
CHEMBL1957959,IC50,=,0.008,uM,8.0
CHEMBL1957960,IC50,=,0.01,uM,10.0
CHEMBL2017214,IC50,>,40.0,uM,40000.0
CHEMBL2022423,IC50,=,1.1,uM,1100.0
CHEMBL2022422,IC50,=,1.8,uM,1800.0
CHEMBL1709775,IC50,=,2.8,uM,2800.0
CHEMBL2022421,IC50,=,0.9,uM,900.0
CHEMBL2022420,IC50,=,1.1,uM,1100.0
CHEMBL2022419,IC50,=,0.9,uM,900.0
CHEMBL2022418,IC50,=,0.6,uM,600.0
CHEMBL2022417,IC50,=,0.8,uM,800.0
CHEMBL2022416,IC50,=,0.6,uM,600.0
CHEMBL2022415,IC50,=,0.3,uM,300.0
CHEMBL2022414,IC50,=,2.1,uM,2100.0
CHEMBL2022413,IC50,=,0.3,uM,300.0
CHEMBL2022412,IC50,=,2.0,uM,2000.0
CHEMBL2024375,IC50,=,1.6,uM,1600.0
CHEMBL2024374,IC50,=,1.1,uM,1100.0
CHEMBL2024373,IC50,=,0.3,uM,300.0
CHEMBL2024372,IC50,=,0.5,uM,500.0
CHEMBL2024371,IC50,=,1.2,uM,1200.0
CHEMBL2024370,IC50,=,1.2,uM,1200.0
CHEMBL2024369,IC50,=,4.6,uM,4600.0
CHEMBL2024368,IC50,=,1.0,uM,1000.0
CHEMBL2024367,IC50,=,1.0,uM,1000.0
CHEMBL2024366,IC50,=,2.0,uM,2000.0
CHEMBL2024365,IC50,=,4.1,uM,4100.0
CHEMBL2024364,IC50,=,2.1,uM,2100.0
CHEMBL558982,IC50,=,0.9,uM,900.0
CHEMBL2024363,IC50,=,1.4,uM,1400.0
CHEMBL2024362,IC50,=,0.6,uM,600.0
CHEMBL2024361,IC50,=,2.0,uM,2000.0
CHEMBL2024360,IC50,=,7.0,uM,7000.0
CHEMBL2024359,IC50,=,1.3,uM,1300.0
CHEMBL24773,IC50,=,70.0,uM,70000.0
CHEMBL50894,IC50,=,4.0,nM,4.0
CHEMBL259850,IC50,=,104.0,nM,104.0
CHEMBL2037482,IC50,=,3.01,uM,3010.0
CHEMBL2042135,IC50,=,0.07,uM,70.0
CHEMBL2048657,IC50,=,47.0,nM,47.0
CHEMBL2048658,IC50,=,14.0,nM,14.0
CHEMBL2048659,IC50,=,4.0,nM,4.0
CHEMBL2048660,IC50,=,2.0,nM,2.0
CHEMBL2048661,IC50,=,12.0,nM,12.0
CHEMBL2048662,IC50,=,3.0,nM,3.0
CHEMBL2048663,IC50,=,1.0,nM,1.0
CHEMBL2048664,IC50,=,17.0,nM,17.0
CHEMBL2048665,IC50,=,8.0,nM,8.0
CHEMBL2046466,IC50,=,17.0,nM,17.0
CHEMBL2048666,IC50,=,14.0,nM,14.0
CHEMBL2048667,IC50,=,44.0,nM,44.0
CHEMBL2048668,IC50,=,27.0,nM,27.0
CHEMBL2048669,IC50,=,10.0,nM,10.0
CHEMBL2048670,IC50,=,3.0,nM,3.0
CHEMBL2048671,IC50,=,12.0,nM,12.0
