molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL202695,4.70,=,IC50,uM,20.0
CHEMBL203571,4.96,=,IC50,uM,11.0
CHEMBL203569,6.01,=,IC50,uM,0.97
CHEMBL203407,6.72,=,IC50,uM,0.19
CHEMBL206109,4.54,=,IC50,uM,29.0
CHEMBL203056,,<,Activity,%,30.0
CHEMBL383126,,<,Activity,%,30.0
CHEMBL206267,,<,Activity,%,30.0
CHEMBL205464,,<,Activity,%,30.0
CHEMBL205463,,<,Activity,%,30.0
CHEMBL202892,,<,Activity,%,30.0
CHEMBL379908,,<,Activity,%,30.0
CHEMBL205127,,<,Activity,%,30.0
CHEMBL378592,,<,Activity,%,30.0
CHEMBL204874,,<,Activity,%,30.0
CHEMBL379239,,<,Activity,%,30.0
CHEMBL204312,,<,Activity,%,30.0
CHEMBL203796,,<,Activity,%,30.0
CHEMBL203789,,<,Activity,%,30.0
CHEMBL206538,,<,Activity,%,30.0
CHEMBL380131,,<,Activity,%,30.0
CHEMBL383255,,<,Activity,%,30.0
CHEMBL205884,,<,Activity,%,30.0
CHEMBL203119,,<,Activity,%,30.0
CHEMBL203731,,<,Activity,%,30.0
CHEMBL378165,,<,Activity,%,30.0
CHEMBL204718,,<,Activity,%,30.0
CHEMBL206118,,<,Activity,%,30.0
CHEMBL203394,,<,Activity,%,30.0
CHEMBL382672,,<,Activity,%,30.0
CHEMBL202904,,<,Activity,%,30.0
CHEMBL206742,,<,Activity,%,30.0
CHEMBL6246,5.12,=,IC50,uM,7.5
CHEMBL437885,,>,IC50,uM,10.0
CHEMBL207815,,>,IC50,uM,10.0
CHEMBL425601,,>,IC50,uM,10.0
CHEMBL207718,,>,IC50,uM,10.0
CHEMBL383246,,>,IC50,uM,10.0
CHEMBL207130,,>,IC50,uM,10.0
CHEMBL380889,,>,IC50,uM,10.0
CHEMBL207445,,>,IC50,uM,10.0
CHEMBL379905,,>,IC50,uM,10.0
CHEMBL208286,,>,IC50,uM,10.0
CHEMBL376967,,>,IC50,uM,10.0
CHEMBL382823,,>,IC50,uM,10.0
CHEMBL208048,,>,IC50,uM,10.0
CHEMBL378370,,>,IC50,uM,10.0
CHEMBL380006,,>,IC50,uM,10.0
CHEMBL211003,,>,IC50,uM,10.0
CHEMBL207687,,>,IC50,uM,10.0
CHEMBL208118,,>,IC50,uM,10.0
CHEMBL379601,,>,IC50,uM,10.0
CHEMBL380386,,>,IC50,uM,10.0
CHEMBL207037,,>,IC50,uM,10.0
CHEMBL207246,,>,IC50,uM,10.0
CHEMBL207674,,>,IC50,uM,10.0
CHEMBL206783,,>,IC50,uM,10.0
CHEMBL204420,,>,IC50,uM,10.0
CHEMBL377772,,>,IC50,uM,10.0
CHEMBL380454,,>,IC50,uM,10.0
CHEMBL382822,,>,IC50,uM,10.0
CHEMBL383760,,>,IC50,uM,10.0
CHEMBL207235,,>,IC50,uM,10.0
CHEMBL208292,,>,IC50,uM,10.0
CHEMBL207584,,>,IC50,uM,10.0
CHEMBL382638,,>,IC50,uM,10.0
CHEMBL206955,,>,IC50,uM,10.0
CHEMBL210963,,>,Ki,nM,7100.0
CHEMBL378627,,>,Ki,nM,7100.0
CHEMBL210032,,>,Ki,nM,7100.0
CHEMBL210928,,>,Ki,nM,7100.0
CHEMBL210618,,>,Ki,nM,7100.0
CHEMBL208637,,>,Ki,nM,7100.0
CHEMBL422759,,,IC50,,
CHEMBL379029,,>,IC50,uM,100.0
CHEMBL24484,,,IC50,,
CHEMBL377061,,>,IC50,uM,100.0
CHEMBL209404,,>,IC50,uM,100.0
CHEMBL379618,,>,IC50,uM,100.0
CHEMBL379811,,>,IC50,uM,100.0
CHEMBL207426,,>,IC50,uM,100.0
CHEMBL437325,,>,IC50,uM,100.0
CHEMBL210839,,>,IC50,uM,100.0
CHEMBL208017,,>,IC50,uM,100.0
CHEMBL210833,,=,Inhibition,%,-2.0
CHEMBL196964,,,Activity,,
CHEMBL197439,,,Activity,,
CHEMBL196764,,,Activity,,
CHEMBL196759,,,Activity,,
CHEMBL381025,,,Activity,,
CHEMBL199216,,,Activity,,
CHEMBL436767,,,Activity,,
CHEMBL199050,,,Activity,,
CHEMBL199051,,,Activity,,
CHEMBL369969,,,Activity,,
CHEMBL198740,,,Activity,,
CHEMBL197239,,,Activity,,
CHEMBL370108,,,Activity,,
CHEMBL198801,,,Activity,,
CHEMBL197219,,,Activity,,
CHEMBL197227,,,Activity,,
CHEMBL371968,,,Activity,,
CHEMBL200299,,,Activity,,
CHEMBL199416,,,Activity,,
CHEMBL382501,,,Activity,,
CHEMBL200275,,,Activity,,
CHEMBL199424,,,Activity,,
CHEMBL379156,,=,Activity,%,84.0
CHEMBL209148,4.44,=,IC50,uM,36.0
CHEMBL380093,,=,Activity,%,69.0
CHEMBL377430,,=,Activity,%,47.0
CHEMBL379218,6.96,=,Ki,nM,110.0
CHEMBL377383,,>,Ki,uM,7.0
CHEMBL215652,,>,IC50,uM,10.0
CHEMBL213423,,>,IC50,uM,10.0
CHEMBL213451,,>,IC50,uM,10.0
CHEMBL212382,,>,IC50,uM,10.0
CHEMBL212968,,>,IC50,uM,10.0
CHEMBL214198,,>,IC50,uM,10.0
CHEMBL379929,,>,IC50,uM,10.0
CHEMBL215803,7.89,=,IC50,nM,13.0
CHEMBL384304,5.10,=,Ki,uM,8.0
CHEMBL217090,,>,IC50,uM,10.0
CHEMBL217092,,>,IC50,uM,10.0
CHEMBL215205,,=,Inhibition,%,81.0
CHEMBL402548,,>,IC50,uM,10.0
CHEMBL413460,,=,Activity,%,94.0
CHEMBL279185,,=,Activity,%,56.0
CHEMBL201511,5.96,=,IC50,M,0.0000011
CHEMBL376505,,=,Inhibition,%,103.0
CHEMBL177820,,=,Inhibition,%,64.0
CHEMBL245030,,,Activity,,
CHEMBL395080,,,IC50,,
CHEMBL389745,,>,IC50,uM,10.0
CHEMBL243931,,=,Inhibition,%,19.0
CHEMBL244141,,=,Inhibition,%,60.0
CHEMBL231568,,>,IC50,uM,40.0
CHEMBL230761,,>,IC50,uM,10.0
CHEMBL233001,,<,pIC50,,5.0
CHEMBL232601,,<,pIC50,,5.0
CHEMBL232800,,>,Activity,%,30.0
CHEMBL233829,,>,Activity,%,30.0
CHEMBL233828,,>,Activity,%,30.0
CHEMBL233827,,>,Activity,%,30.0
CHEMBL234205,,>,Activity,%,30.0
CHEMBL393001,,>,Activity,%,30.0
CHEMBL234013,,>,Activity,%,30.0
CHEMBL234012,,>,Activity,%,30.0
CHEMBL233826,,>,Activity,%,30.0
CHEMBL233825,,>,Activity,%,30.0
CHEMBL233824,,>,Activity,%,30.0
CHEMBL391104,,>,Activity,%,30.0
CHEMBL234203,,>,Activity,%,30.0
CHEMBL234202,,>,Activity,%,30.0
CHEMBL391103,,>,Activity,%,30.0
CHEMBL234201,,>,Activity,%,30.0
CHEMBL234011,,>,Activity,%,30.0
CHEMBL391102,,>,Activity,%,30.0
CHEMBL392331,,>,Activity,%,30.0
CHEMBL234010,,>,Activity,%,30.0
CHEMBL234009,,>,Activity,%,30.0
CHEMBL392330,,>,Activity,%,30.0
CHEMBL233823,,>,Activity,%,30.0
CHEMBL233822,,>,Activity,%,30.0
CHEMBL392329,,>,Activity,%,30.0
CHEMBL233821,,>,Activity,%,30.0
CHEMBL391069,,>,Activity,%,30.0
CHEMBL233631,,>,Activity,%,30.0
CHEMBL392313,,>,Activity,%,30.0
CHEMBL399606,,>,Activity,%,30.0
CHEMBL236420,,>,Activity,%,30.0
CHEMBL399605,,>,Activity,%,30.0
CHEMBL236419,,>,Activity,%,30.0
CHEMBL236206,,>,Activity,%,30.0
CHEMBL236205,,>,Activity,%,30.0
CHEMBL392935,,>,Activity,%,30.0
CHEMBL392934,,>,Activity,%,30.0
CHEMBL237680,,>,Activity,%,30.0
CHEMBL237679,,>,Activity,%,30.0
CHEMBL232802,,>,Activity,%,30.0
CHEMBL234864,,>,Activity,%,30.0
CHEMBL393006,,>,Activity,%,30.0
CHEMBL234863,,>,Activity,%,30.0
CHEMBL397323,,>,Activity,%,30.0
CHEMBL397322,,>,Activity,%,30.0
CHEMBL233338,,=,Inhibition,%,-18.0
CHEMBL109,,=,Inhibition,%,65.2
CHEMBL1469,,=,Inhibition,%,125.6
CHEMBL117487,,=,Inhibition,%,91.3
CHEMBL184290,,=,Inhibition,%,2.9
CHEMBL233149,6.60,=,IC50,uM,0.25
CHEMBL231950,6.37,=,IC50,uM,0.43
CHEMBL396614,7.85,=,IC50,uM,0.014
CHEMBL233970,8.70,=,IC50,uM,0.002
CHEMBL233554,6.29,=,IC50,uM,0.51
CHEMBL233553,7.10,=,IC50,uM,0.08
CHEMBL397521,,=,Activity,%,82.0
CHEMBL397521,,=,Activity,%,88.0
CHEMBL398606,,=,Inhibition,%,30.0
CHEMBL241517,,>,IC50,uM,10.0
CHEMBL241682,,>,IC50,uM,10.0
CHEMBL247067,8.15,=,IC50,uM,0.007
CHEMBL247067,,=,Inhibition,%,1.0
CHEMBL1162963,8.52,=,IC50,uM,0.003
CHEMBL392167,7.43,=,IC50,uM,0.037
CHEMBL396327,7.52,=,IC50,uM,0.03
CHEMBL397771,7.96,=,IC50,uM,0.011
CHEMBL1162963,,=,Inhibition,%,1.0
CHEMBL396327,,=,Inhibition,%,7.0
CHEMBL397771,,=,Inhibition,%,3.0
CHEMBL247271,7.62,=,IC50,uM,0.024
CHEMBL250509,,=,Inhibition,%,99.0
CHEMBL436837,,=,Inhibition,%,99.0
CHEMBL400745,,=,Inhibition,%,87.0
CHEMBL428939,,=,Inhibition,%,64.0
CHEMBL251302,,=,Inhibition,%,64.0
CHEMBL399140,,=,Inhibition,%,100.0
CHEMBL399139,,=,Inhibition,%,91.0
CHEMBL250714,,=,Inhibition,%,93.0
CHEMBL250511,,=,Inhibition,%,86.0
CHEMBL250509,7.16,=,IC50,nM,70.0
CHEMBL436837,7.82,=,IC50,nM,15.0
CHEMBL400745,6.00,=,IC50,nM,1000.0
CHEMBL399140,7.60,=,IC50,nM,25.0
CHEMBL399139,6.24,=,IC50,nM,580.0
CHEMBL250714,6.06,=,IC50,nM,870.0
CHEMBL249530,6.24,=,IC50,uM,0.57
CHEMBL250148,6.22,=,IC50,uM,0.6
CHEMBL398622,6.89,=,IC50,uM,0.13
CHEMBL398621,7.46,=,IC50,uM,0.035
CHEMBL401303,7.27,=,IC50,uM,0.054
CHEMBL249947,4.82,=,IC50,uM,15.2
CHEMBL400240,6.35,=,IC50,uM,0.45
CHEMBL400239,4.88,=,IC50,uM,13.31
CHEMBL248219,6.61,=,IC50,uM,0.247
CHEMBL404208,6.32,=,IC50,uM,0.48
CHEMBL250145,6.51,=,IC50,uM,0.31
CHEMBL251196,6.39,=,IC50,uM,0.41
CHEMBL251601,6.75,=,IC50,uM,0.18
CHEMBL251393,7.57,=,IC50,uM,0.027
CHEMBL401303,7.27,=,IC50,uM,0.054
CHEMBL249165,5.93,=,IC50,uM,1.18
CHEMBL250386,5.85,=,IC50,uM,1.41
CHEMBL399078,5.34,=,IC50,uM,4.6
CHEMBL250183,6.10,=,IC50,uM,0.79
CHEMBL251375,6.30,=,IC50,uM,0.5
CHEMBL401056,5.95,=,IC50,uM,1.13
CHEMBL250369,6.38,=,IC50,uM,0.42
CHEMBL398670,6.04,=,IC50,uM,0.92
CHEMBL249141,5.45,=,IC50,uM,3.53
CHEMBL398647,5.96,=,IC50,uM,1.1
CHEMBL442802,7.47,=,IC50,uM,0.034
CHEMBL399287,5.75,=,IC50,uM,1.8
CHEMBL249734,5.01,=,IC50,uM,9.82
CHEMBL249531,5.55,=,IC50,uM,2.8
CHEMBL400754,,=,Inhibition,%,-9.0
CHEMBL248757,,>,Ki,uM,7.059
CHEMBL403233,,=,Inhibition,%,73.2
CHEMBL252520,,=,Inhibition,%,79.1
CHEMBL268202,,=,Inhibition,%,71.2
CHEMBL414128,,=,Inhibition,%,63.0
CHEMBL400717,,=,Inhibition,%,76.7
CHEMBL399696,,=,Inhibition,%,78.8
CHEMBL437596,,=,Inhibition,%,0.0
CHEMBL399694,,=,Inhibition,%,30.0
CHEMBL399493,,=,Inhibition,%,53.6
CHEMBL253510,,=,Inhibition,%,29.0
CHEMBL253548,,=,Inhibition,%,88.4
CHEMBL254391,,=,Inhibition,%,3.0
CHEMBL592630,,=,Inhibition,%,0.0
CHEMBL402273,,=,Inhibition,%,24.2
CHEMBL403562,,=,Inhibition,%,78.0
CHEMBL267700,,=,Inhibition,%,72.4
CHEMBL403561,,=,Inhibition,%,80.4
CHEMBL252672,,=,Inhibition,%,74.3
CHEMBL612054,,=,Inhibition,%,86.7
CHEMBL403233,4.99,=,IC50,uM,10.2
CHEMBL267700,,,IC50,,
CHEMBL437596,,,IC50,,
CHEMBL399694,,,IC50,,
CHEMBL253510,,,IC50,,
CHEMBL253548,,,IC50,,
CHEMBL254391,,,IC50,,
CHEMBL592630,,,IC50,,
CHEMBL402273,,,IC50,,
CHEMBL252520,5.32,=,IC50,uM,4.8
CHEMBL268202,5.27,=,IC50,uM,5.4
CHEMBL414128,4.64,=,IC50,uM,23.0
CHEMBL400717,5.14,=,IC50,uM,7.2
CHEMBL399696,5.07,=,IC50,uM,8.5
CHEMBL399493,4.60,=,IC50,uM,25.0
CHEMBL403562,4.98,=,IC50,uM,10.4
CHEMBL252672,4.78,=,IC50,uM,16.6
CHEMBL612054,5.32,=,IC50,uM,4.8
CHEMBL252863,,,Activity,,
CHEMBL253069,,,Activity,,
CHEMBL404717,,,Activity,,
CHEMBL253068,,,Activity,,
CHEMBL404537,,,Activity,,
CHEMBL253272,6.82,=,IC50,uM,0.15
CHEMBL402560,6.85,=,IC50,uM,0.14
CHEMBL251886,6.50,=,IC50,uM,0.32
CHEMBL251885,5.66,=,IC50,uM,2.2
CHEMBL403406,5.98,=,IC50,uM,1.05
CHEMBL403405,7.52,=,IC50,uM,0.03
CHEMBL252669,7.22,=,IC50,uM,0.06
CHEMBL403404,4.97,=,IC50,uM,10.6
CHEMBL402367,7.00,=,IC50,uM,0.1
CHEMBL404115,,<=,Inhibition,%,20.0
CHEMBL271271,,<,IC50,uM,16.0
CHEMBL270265,9.15,=,IC50,nM,0.7
CHEMBL156987,7.12,=,IC50,nM,76.0
CHEMBL408564,8.15,=,IC50,nM,7.0
CHEMBL272629,8.30,=,IC50,nM,5.0
CHEMBL3085387,8.60,=,IC50,nM,2.5
CHEMBL270473,8.82,=,IC50,nM,1.5
CHEMBL270046,5.81,=,IC50,uM,1.56
CHEMBL270044,,>,IC50,uM,10.0
CHEMBL270262,5.25,=,IC50,uM,5.56
CHEMBL270045,5.40,=,IC50,uM,3.97
CHEMBL259893,,>,IC50,uM,10.0
CHEMBL260099,,>,IC50,uM,10.0
CHEMBL410233,,>,IC50,uM,10.0
CHEMBL270046,,=,Activity,%,14.0
CHEMBL346551,6.28,=,IC50,uM,0.52
CHEMBL408219,,=,Activity,%,99.0
CHEMBL272625,,=,Activity,%,58.0
CHEMBL406394,,=,Activity,%,41.0
CHEMBL270322,,=,Activity,%,95.0
CHEMBL269905,,=,Activity,%,41.0
CHEMBL130414,,=,Activity,%,84.0
CHEMBL259893,,=,Activity,%,67.0
CHEMBL260099,,=,Activity,%,6.0
CHEMBL410233,,=,Activity,%,18.0
CHEMBL270044,,=,Activity,%,8.0
CHEMBL270262,,=,Activity,%,5.0
CHEMBL270045,,=,Activity,%,7.0
CHEMBL410261,,=,Inhibition,%,55.0
CHEMBL272267,,=,Inhibition,%,22.0
CHEMBL404335,,=,Inhibition,%,16.0
CHEMBL271715,,=,Inhibition,%,43.0
CHEMBL270021,,=,Inhibition,%,31.0
CHEMBL255427,,=,Inhibition,%,70.0
CHEMBL257834,6.04,=,IC50,nM,920.0
CHEMBL403238,5.79,=,IC50,nM,1628.0
CHEMBL404507,7.64,=,IC50,nM,23.0
CHEMBL258081,7.52,=,IC50,nM,30.0
CHEMBL404488,6.32,=,IC50,nM,475.0
CHEMBL258259,5.80,=,IC50,nM,1585.0
CHEMBL196021,,>,IC50,uM,15.0
CHEMBL257090,,>,IC50,uM,15.0
CHEMBL440411,7.10,=,IC50,nM,80.0
CHEMBL337300,8.05,=,IC50,nM,9.0
CHEMBL259850,6.98,=,IC50,nM,104.0
CHEMBL259850,7.42,=,Ki,nM,38.0
CHEMBL298445,7.70,=,Ki,nM,20.0
CHEMBL260138,9.10,=,IC50,pM,800.0
CHEMBL50894,7.70,=,IC50,nM,20.0
CHEMBL260138,7.00,=,Log IC50,,-7.0
CHEMBL75680,5.82,=,IC50,nM,1500.0
CHEMBL264685,,>=,IC50,nM,12400.0
CHEMBL126077,7.66,=,IC50,nM,22.0
CHEMBL264685,,>=,IC50,nM,12400.0
CHEMBL413188,6.30,=,IC50,nM,500.0
CHEMBL296586,6.64,=,IC50,nM,230.0
CHEMBL261720,6.85,=,IC50,nM,140.0
CHEMBL311228,7.52,=,IC50,nM,30.0
CHEMBL311228,6.90,=,Kd,nM,126.0
CHEMBL337300,8.05,=,IC50,nM,9.0
CHEMBL259389,6.00,=,IC50,nM,1000.0
CHEMBL258721,6.12,=,IC50,nM,754.0
CHEMBL259084,,=,Activity,%,102.0
CHEMBL379367,,,Activity,,
CHEMBL409525,,<,Inhibition,%,50.0
CHEMBL260015,,<,Inhibition,%,50.0
CHEMBL346551,6.23,=,IC50,nM,590.0
CHEMBL40493,4.64,=,IC50,nM,23000.0
CHEMBL290147,4.64,=,IC50,nM,23000.0
CHEMBL40835,4.64,=,IC50,nM,23000.0
CHEMBL287731,5.45,=,IC50,nM,3572.0
CHEMBL428968,4.64,=,IC50,nM,23000.0
CHEMBL259925,5.90,=,IC50,nM,1260.0
CHEMBL261439,6.37,=,IC50,nM,430.0
CHEMBL408634,6.28,=,IC50,nM,530.0
CHEMBL260135,6.60,=,IC50,nM,250.0
CHEMBL261440,6.00,=,IC50,nM,1000.0
CHEMBL260928,6.48,=,IC50,nM,329.0
CHEMBL318522,6.67,=,IC50,nM,215.0
CHEMBL260243,7.46,=,IC50,nM,35.0
CHEMBL260929,6.50,=,IC50,nM,320.0
CHEMBL261660,6.08,=,IC50,nM,828.0
CHEMBL407113,6.32,=,IC50,nM,481.0
CHEMBL261659,7.38,=,IC50,nM,42.0
CHEMBL260163,7.82,=,IC50,nM,15.0
CHEMBL405021,6.30,=,IC50,nM,498.0
CHEMBL408732,4.64,=,IC50,nM,23000.0
CHEMBL407730,7.68,=,IC50,nM,21.0
CHEMBL261129,9.00,=,IC50,nM,1.0
CHEMBL410926,7.92,=,IC50,nM,12.0
CHEMBL261882,6.42,=,IC50,nM,383.0
CHEMBL261881,7.06,=,IC50,nM,87.0
CHEMBL261883,6.63,=,IC50,nM,234.0
CHEMBL407958,6.38,=,IC50,nM,415.0
CHEMBL260662,8.22,=,IC50,nM,6.0
CHEMBL260664,9.00,=,IC50,nM,1.0
CHEMBL408979,5.80,=,IC50,nM,1593.0
CHEMBL260663,7.44,=,IC50,nM,36.0
CHEMBL406620,6.90,=,IC50,nM,125.0
CHEMBL260345,8.10,=,IC50,nM,8.0
CHEMBL260344,6.37,=,IC50,nM,425.0
CHEMBL260329,6.62,=,IC50,nM,241.0
CHEMBL406062,6.77,=,IC50,nM,169.0
CHEMBL261052,6.07,=,IC50,nM,851.0
CHEMBL261264,6.35,=,IC50,nM,443.0
CHEMBL407002,7.96,=,IC50,nM,11.0
CHEMBL407003,7.57,=,IC50,nM,27.0
CHEMBL264161,8.15,=,IC50,nM,7.0
CHEMBL263907,7.70,=,IC50,nM,20.0
CHEMBL407373,7.75,=,IC50,nM,18.0
CHEMBL407374,5.63,=,IC50,nM,2343.0
CHEMBL264162,6.45,=,IC50,nM,356.0
CHEMBL408809,5.55,=,IC50,nM,2810.0
CHEMBL258483,8.30,=,IC50,nM,5.0
CHEMBL261596,7.72,=,IC50,nM,19.0
CHEMBL258701,7.25,=,IC50,nM,56.0
CHEMBL406701,7.37,=,IC50,nM,43.0
CHEMBL288448,6.54,=,IC50,nM,291.0
CHEMBL317657,7.85,=,IC50,nM,14.0
CHEMBL260680,7.75,=,IC50,nM,18.0
CHEMBL406644,7.80,=,IC50,nM,16.0
CHEMBL261690,7.00,=,IC50,nM,99.0
CHEMBL408564,8.15,=,IC50,nM,7.0
CHEMBL101804,6.85,=,IC50,nM,141.0
CHEMBL407980,8.15,=,IC50,nM,7.0
CHEMBL260231,7.41,=,IC50,nM,39.0
CHEMBL408019,7.92,=,IC50,nM,12.0
CHEMBL407981,8.40,=,IC50,nM,4.0
CHEMBL427909,7.62,=,IC50,nM,24.0
CHEMBL259838,8.15,=,IC50,nM,7.0
CHEMBL260416,8.30,=,IC50,nM,5.0
CHEMBL405145,8.10,=,IC50,nM,8.0
CHEMBL260417,9.10,=,IC50,nM,0.8
CHEMBL259270,7.12,=,IC50,nM,75.0
CHEMBL259271,8.30,=,IC50,nM,5.0
CHEMBL406125,8.05,=,IC50,nM,9.0
CHEMBL261518,8.30,=,IC50,nM,5.0
CHEMBL409738,8.15,=,IC50,nM,7.0
CHEMBL261441,7.96,=,IC50,nM,11.0
CHEMBL259744,7.66,=,IC50,nM,22.0
CHEMBL261127,6.16,=,IC50,nM,691.0
CHEMBL261661,5.57,=,IC50,nM,2697.0
CHEMBL261549,8.15,=,IC50,nM,7.0
CHEMBL261366,7.00,=,IC50,nM,99.0
CHEMBL347580,6.16,=,IC50,nM,694.0
CHEMBL156524,5.85,=,IC50,nM,1412.0
CHEMBL156153,6.79,=,IC50,nM,161.0
CHEMBL346107,6.34,=,IC50,nM,460.0
CHEMBL158719,6.88,=,IC50,nM,131.0
CHEMBL160585,6.73,=,IC50,nM,187.0
CHEMBL155967,6.47,=,IC50,nM,337.0
CHEMBL435045,5.64,=,IC50,nM,2285.0
CHEMBL156801,5.85,=,IC50,nM,1398.0
CHEMBL351334,5.58,=,IC50,nM,2613.0
CHEMBL158835,6.41,=,IC50,nM,392.0
CHEMBL347681,7.15,=,IC50,nM,71.0
CHEMBL160598,6.61,=,IC50,nM,243.0
CHEMBL156218,6.67,=,IC50,nM,214.0
CHEMBL346721,7.08,=,IC50,nM,83.0
CHEMBL160829,6.32,=,IC50,nM,481.0
CHEMBL158208,6.81,=,IC50,nM,156.0
CHEMBL156807,6.41,=,IC50,nM,390.0
CHEMBL351342,6.28,=,IC50,nM,529.0
CHEMBL160876,6.96,=,IC50,nM,109.0
CHEMBL347632,6.73,=,IC50,nM,186.0
CHEMBL347134,7.04,=,IC50,nM,91.0
CHEMBL156684,6.76,=,IC50,nM,173.0
CHEMBL156808,6.50,=,IC50,nM,317.0
CHEMBL347419,6.39,=,IC50,nM,407.0
CHEMBL160938,6.35,=,IC50,nM,447.0
CHEMBL160968,6.29,=,IC50,nM,514.0
CHEMBL346996,6.82,=,IC50,nM,152.0
CHEMBL156379,7.58,=,IC50,nM,26.0
CHEMBL159149,7.10,=,IC50,nM,79.0
CHEMBL352222,7.70,=,IC50,nM,20.0
CHEMBL345348,7.23,=,IC50,nM,59.0
CHEMBL155680,6.91,=,IC50,nM,123.0
CHEMBL158559,6.63,=,IC50,nM,236.0
CHEMBL345801,7.16,=,IC50,nM,70.0
CHEMBL346371,6.85,=,IC50,nM,141.0
CHEMBL158526,6.69,=,IC50,nM,203.0
CHEMBL349810,7.07,=,IC50,nM,85.0
CHEMBL346493,6.71,=,IC50,nM,195.0
CHEMBL157348,6.85,=,IC50,nM,142.0
CHEMBL160373,6.33,=,IC50,nM,472.0
CHEMBL346829,6.59,=,IC50,nM,257.0
CHEMBL160743,6.27,=,IC50,nM,532.0
CHEMBL156987,7.12,=,IC50,nM,76.0
CHEMBL345364,6.87,=,IC50,nM,134.0
CHEMBL422714,7.24,=,IC50,nM,58.0
CHEMBL160333,7.03,=,IC50,nM,94.0
CHEMBL351801,5.83,=,IC50,nM,1478.0
CHEMBL160586,7.55,=,IC50,nM,28.0
CHEMBL158885,7.28,=,IC50,nM,52.0
CHEMBL322970,6.98,=,IC50,nM,104.0
CHEMBL155931,6.60,=,IC50,nM,251.0
CHEMBL346066,6.98,=,IC50,nM,104.0
CHEMBL349540,6.96,=,IC50,nM,110.0
CHEMBL345800,7.09,=,IC50,nM,82.0
CHEMBL157089,6.86,=,IC50,nM,139.0
CHEMBL160231,6.59,=,IC50,nM,259.0
CHEMBL156277,6.94,=,IC50,nM,114.0
CHEMBL156263,6.67,=,IC50,nM,216.0
CHEMBL156563,6.79,=,IC50,nM,161.0
CHEMBL345212,7.13,=,IC50,nM,74.0
CHEMBL350702,6.87,=,IC50,nM,136.0
CHEMBL157258,7.03,=,IC50,nM,93.0
CHEMBL157141,6.82,=,IC50,nM,152.0
CHEMBL160937,6.43,=,IC50,nM,374.0
CHEMBL156506,6.71,=,IC50,nM,195.0
CHEMBL347647,6.67,=,IC50,nM,216.0
CHEMBL434484,6.39,=,IC50,nM,404.0
CHEMBL160251,6.84,=,IC50,nM,143.0
CHEMBL348505,6.54,=,IC50,nM,291.0
CHEMBL347857,6.83,=,IC50,nM,149.0
CHEMBL350435,6.15,=,IC50,nM,704.0
CHEMBL351356,6.52,=,IC50,nM,301.0
CHEMBL264666,,,IC50,,
CHEMBL264965,,,IC50,,
CHEMBL265194,,,IC50,,
CHEMBL261260,,,IC50,,
CHEMBL259356,,,IC50,,
CHEMBL264667,,,IC50,,
CHEMBL265451,,>,IC50,uM,30.0
CHEMBL265193,,>,IC50,uM,30.0
CHEMBL259141,4.82,=,IC50,uM,15.0
CHEMBL261249,4.96,=,IC50,uM,11.0
CHEMBL263664,5.52,=,IC50,uM,3.0
CHEMBL259998,6.22,=,IC50,uM,0.6
CHEMBL260000,5.85,=,IC50,uM,1.4
CHEMBL409503,5.77,=,IC50,uM,1.7
CHEMBL260463,5.85,=,IC50,uM,1.4
CHEMBL406863,6.30,=,IC50,uM,0.5
CHEMBL260358,5.89,=,IC50,uM,1.3
CHEMBL260577,5.70,=,IC50,uM,2.0
CHEMBL405384,5.12,=,IC50,uM,7.5
CHEMBL261247,,>,IC50,uM,30.0
CHEMBL261034,,,IC50,,
CHEMBL406863,6.23,=,IC50,uM,0.59
CHEMBL263664,6.18,=,IC50,uM,0.66
CHEMBL259998,,<,IC50,uM,1.0
CHEMBL260000,6.35,=,IC50,uM,0.45
CHEMBL260577,6.23,=,IC50,uM,0.59
CHEMBL405384,6.23,=,IC50,uM,0.59
CHEMBL260463,,,IC50,,
CHEMBL259999,,,IC50,,
CHEMBL407504,,,IC50,,
CHEMBL409503,,,IC50,,
CHEMBL260358,,,IC50,,
CHEMBL261034,,,IC50,,
CHEMBL261247,,,IC50,,
CHEMBL407504,,,IC50,,
CHEMBL104264,4.82,=,IC50,uM,15.0
CHEMBL98350,5.09,=,IC50,uM,8.1
CHEMBL259999,,,IC50,,
CHEMBL254760,,<,Inhibition,%,5.0
CHEMBL254992,,,Activity,,
CHEMBL427726,6.46,=,IC50,uM,0.35
CHEMBL257821,5.30,=,IC50,uM,5.0
CHEMBL256367,5.40,=,IC50,uM,4.0
CHEMBL428252,5.95,=,IC50,uM,1.13
CHEMBL257979,5.46,=,IC50,uM,3.5
CHEMBL257980,5.46,=,IC50,uM,3.48
CHEMBL256559,5.47,=,IC50,uM,3.38
CHEMBL403640,5.52,=,IC50,uM,3.0
CHEMBL257823,5.52,=,IC50,uM,2.99
CHEMBL258029,5.58,=,IC50,uM,2.61
CHEMBL402324,5.70,=,IC50,uM,2.0
CHEMBL402325,5.83,=,IC50,uM,1.48
CHEMBL255284,5.84,=,IC50,uM,1.43
CHEMBL254794,5.88,=,IC50,uM,1.33
CHEMBL255915,5.97,=,IC50,uM,1.06
CHEMBL254758,6.05,=,IC50,uM,0.9
CHEMBL401654,6.05,=,IC50,uM,0.89
